EventId,RequestId,EventDateTime,ServiceId,AgencyId,ChannelId,EventType,Status,ProcessingDurationSeconds,SLAElapsedPercent
EVT000265,REQ008429,2025-06-04 21:23,SVC005,AGY004,CH003,Assigned,In Progress,4007,0.93
EVT000266,REQ001379,2025-06-04 21:44,SVC002,AGY001,CH001,Resolved,Resolved,90440,55.10
EVT000267,REQ005639,2025-06-04 21:44,SVC006,AGY005,CH002,Resolved,Resolved,49799,80.32
EVT000268,REQ006862,2025-06-05 00:23,SVC004,AGY002,CH001,Resolved,Closed,63338,75.97
EVT000269,REQ001365,2025-06-05 00:59,SVC006,AGY005,CH002,StatusChanged,In Progress,28493,11.48
EVT000270,REQ005538,2025-06-05 01:00,SVC011,AGY002,CH003,StatusChanged,In Progress,40524,25.11
EVT000271,REQ000691,2025-06-05 02:16,SVC008,AGY008,CH001,Resolved,Resolved,315409,73.56
EVT000272,REQ008680,2025-06-05 02:18,SVC004,AGY002,CH003,Resolved,Closed,193698,76.30
EVT000273,REQ005659,2025-06-05 02:54,SVC001,AGY003,CH005,Escalated,In Progress,288784,114.11
EVT000274,REQ001766,2025-06-05 03:19,SVC011,AGY002,CH003,Resolved,Resolved,117230,47.04
EVT000275,REQ007629,2025-06-05 04:23,SVC001,AGY003,CH002,Escalated,In Progress,110236,67.72
EVT000276,REQ008116,2025-06-05 04:39,SVC007,AGY007,CH003,Resolved,Closed,48826,62.08
EVT000277,REQ006782,2025-06-05 06:42,SVC011,AGY002,CH001,Resolved,Resolved,70988,30.12
EVT000278,REQ002485,2025-06-05 07:02,SVC005,AGY004,CH002,Submitted,New,0,0.00
EVT000279,REQ002507,2025-06-05 07:22,SVC002,AGY001,CH001,Submitted,New,0,0.00
EVT000280,REQ005283,2025-06-05 07:28,SVC010,AGY006,CH005,Resolved,Resolved,48162,62.78
EVT000281,REQ006962,2025-06-05 07:38,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT000282,REQ001920,2025-06-05 07:45,SVC008,AGY008,CH001,Submitted,New,0,0.00
EVT000283,REQ002507,2025-06-05 07:45,SVC002,AGY001,CH001,Assigned,In Progress,1423,0.55
EVT000284,REQ002485,2025-06-05 07:56,SVC005,AGY004,CH002,Assigned,In Progress,3293,1.27
EVT000285,REQ003924,2025-06-05 08:12,SVC005,AGY004,CH002,Submitted,New,0,0.00
EVT000286,REQ006401,2025-06-05 08:22,SVC006,AGY005,CH003,Resolved,Resolved,337287,131.85
EVT000287,REQ001920,2025-06-05 08:59,SVC008,AGY008,CH001,Assigned,In Progress,4445,2.57
EVT000288,REQ007457,2025-06-05 09:00,SVC006,AGY005,CH002,Submitted,New,0,0.00
EVT000289,REQ006962,2025-06-05 09:03,SVC004,AGY002,CH002,Assigned,In Progress,5132,1.98
EVT000290,REQ003924,2025-06-05 09:05,SVC005,AGY004,CH002,Assigned,In Progress,3208,1.24
EVT000291,REQ003849,2025-06-05 09:17,SVC003,AGY006,CH003,Resolved,Resolved,147880,59.56
EVT000292,REQ005260,2025-06-05 09:21,SVC012,AGY004,CH004,Submitted,New,0,0.00
EVT000293,REQ005733,2025-06-05 09:27,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT000294,REQ008480,2025-06-05 09:41,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT000295,REQ007457,2025-06-05 09:47,SVC006,AGY005,CH002,Assigned,In Progress,2860,1.10
EVT000296,REQ003403,2025-06-05 09:53,SVC001,AGY003,CH002,Submitted,New,0,0.00
EVT000297,REQ006438,2025-06-05 10:05,SVC002,AGY001,CH002,Submitted,New,0,0.00
EVT000298,REQ003403,2025-06-05 10:18,SVC001,AGY003,CH002,Assigned,In Progress,1534,0.59
EVT000299,REQ008480,2025-06-05 10:22,SVC003,AGY006,CH001,Assigned,In Progress,2492,1.44
EVT000300,REQ001688,2025-06-05 10:25,SVC004,AGY002,CH004,Submitted,New,0,0.00
EVT000301,REQ009856,2025-06-05 10:25,SVC009,AGY001,CH003,Submitted,New,0,0.00
EVT000302,REQ006438,2025-06-05 10:34,SVC002,AGY001,CH002,Assigned,In Progress,1789,1.04
EVT000303,REQ005733,2025-06-05 10:38,SVC005,AGY004,CH001,Assigned,In Progress,4267,1.65
EVT000304,REQ007315,2025-06-05 10:38,SVC006,AGY005,CH001,Submitted,New,0,0.00
EVT000305,REQ005260,2025-06-05 10:39,SVC012,AGY004,CH004,Assigned,In Progress,4709,1.82
EVT000306,REQ009998,2025-06-05 10:41,SVC004,AGY002,CH002,Resolved,Resolved,129908,51.46
EVT000307,REQ007747,2025-06-05 10:47,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT000308,REQ001688,2025-06-05 10:54,SVC004,AGY002,CH004,Assigned,In Progress,1751,0.68
EVT000309,REQ006115,2025-06-05 10:57,SVC006,AGY005,CH002,Resolved,Resolved,101496,96.57
EVT000310,REQ003839,2025-06-05 10:58,SVC001,AGY003,CH002,Submitted,New,0,0.00
EVT000311,REQ007315,2025-06-05 11:18,SVC006,AGY005,CH001,Assigned,In Progress,2448,0.94
EVT000312,REQ007608,2025-06-05 11:33,SVC006,AGY005,CH003,Submitted,New,0,0.00
EVT000313,REQ009856,2025-06-05 11:35,SVC009,AGY001,CH003,Assigned,In Progress,4216,1.63
EVT000314,REQ006469,2025-06-05 12:20,SVC001,AGY003,CH001,Submitted,New,0,0.00
EVT000315,REQ006962,2025-06-05 12:22,SVC004,AGY002,CH002,StatusChanged,Pending Citizen,11955,6.59
EVT000316,REQ003424,2025-06-05 12:25,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT000317,REQ007747,2025-06-05 12:25,SVC004,AGY002,CH003,Assigned,In Progress,5896,3.41
EVT000318,REQ003839,2025-06-05 12:35,SVC001,AGY003,CH002,Assigned,In Progress,5869,2.26
EVT000319,REQ007608,2025-06-05 12:43,SVC006,AGY005,CH003,Assigned,In Progress,4238,4.91
EVT000320,REQ006469,2025-06-05 12:44,SVC001,AGY003,CH001,Assigned,In Progress,1452,0.56
EVT000321,REQ003424,2025-06-05 12:59,SVC009,AGY001,CH001,Assigned,In Progress,2071,0.80
EVT000322,REQ008226,2025-06-05 13:43,SVC010,AGY006,CH004,Resolved,Resolved,189533,44.79
EVT000323,REQ002665,2025-06-05 14:12,SVC003,AGY006,CH001,Resolved,Resolved,188146,44.06
EVT000324,REQ006971,2025-06-05 14:35,SVC004,AGY002,CH001,Resolved,Resolved,100061,59.97
EVT000325,REQ004453,2025-06-05 14:46,SVC001,AGY003,CH002,Submitted,New,0,0.00
EVT000326,REQ004453,2025-06-05 15:36,SVC001,AGY003,CH002,Assigned,In Progress,3050,1.77
EVT000327,REQ007170,2025-06-05 16:04,SVC007,AGY007,CH002,Submitted,New,0,0.00
EVT000328,REQ009502,2025-06-05 16:22,SVC001,AGY003,CH001,Submitted,New,0,0.00
EVT000329,REQ009084,2025-06-05 16:30,SVC003,AGY006,CH005,Submitted,New,0,0.00
EVT000330,REQ001804,2025-06-05 17:04,SVC006,AGY005,CH001,Submitted,New,0,0.00
EVT000331,REQ007462,2025-06-05 17:09,SVC006,AGY005,CH001,StatusChanged,In Progress,81816,19.61
EVT000332,REQ009502,2025-06-05 17:14,SVC001,AGY003,CH001,Assigned,In Progress,3171,0.73
EVT000333,REQ007170,2025-06-05 17:18,SVC007,AGY007,CH002,Assigned,In Progress,4498,1.74
EVT000334,REQ004308,2025-06-05 17:41,SVC005,AGY004,CH001,Escalated,In Progress,203929,118.66
EVT000335,REQ001441,2025-06-05 17:57,SVC008,AGY008,CH002,Resolved,Resolved,121020,47.99
EVT000336,REQ009084,2025-06-05 18:01,SVC003,AGY006,CH005,Assigned,In Progress,5476,2.11
EVT000337,REQ001804,2025-06-05 18:07,SVC006,AGY005,CH001,Assigned,In Progress,3830,2.22
EVT000338,REQ006203,2025-06-05 18:25,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT000339,REQ007629,2025-06-05 18:31,SVC001,AGY003,CH002,Resolved,Resolved,50860,97.15
EVT000340,REQ008123,2025-06-05 18:32,SVC006,AGY005,CH003,Submitted,New,0,0.00
EVT000341,REQ008685,2025-06-05 18:33,SVC006,AGY005,CH003,Submitted,New,0,0.00
EVT000342,REQ008123,2025-06-05 19:03,SVC006,AGY005,CH003,Assigned,In Progress,1877,0.72
EVT000343,REQ003403,2025-06-05 19:06,SVC001,AGY003,CH002,Escalated,In Progress,31701,12.82
EVT000344,REQ002213,2025-06-05 19:22,SVC011,AGY002,CH005,Submitted,New,0,0.00
EVT000345,REQ003231,2025-06-05 19:45,SVC003,AGY006,CH003,Escalated,In Progress,88088,34.90
EVT000346,REQ008685,2025-06-05 19:53,SVC006,AGY005,CH003,Assigned,In Progress,4837,2.80
EVT000347,REQ005426,2025-06-05 19:55,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT000348,REQ006203,2025-06-05 20:01,SVC004,AGY002,CH003,Assigned,In Progress,5788,2.23
EVT000349,REQ004214,2025-06-05 20:12,SVC003,AGY006,CH005,Submitted,New,0,0.00
EVT000350,REQ004849,2025-06-05 20:36,SVC009,AGY001,CH003,Submitted,New,0,0.00
EVT000351,REQ004691,2025-06-05 20:45,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT000352,REQ002213,2025-06-05 20:48,SVC011,AGY002,CH005,Assigned,In Progress,5204,2.01
EVT000353,REQ006829,2025-06-05 20:48,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT000354,REQ004214,2025-06-05 20:51,SVC003,AGY006,CH005,Assigned,In Progress,2388,0.92
EVT000355,REQ009305,2025-06-05 20:57,SVC004,AGY002,CH005,Submitted,New,0,0.00
EVT000356,REQ005426,2025-06-05 21:10,SVC003,AGY006,CH001,Assigned,In Progress,4559,1.76
EVT000357,REQ004073,2025-06-05 21:20,SVC010,AGY006,CH002,Submitted,New,0,0.00
EVT000358,REQ004073,2025-06-05 21:37,SVC010,AGY006,CH002,Assigned,In Progress,1055,0.61
EVT000359,REQ007639,2025-06-05 22:03,SVC012,AGY004,CH002,Submitted,New,0,0.00
EVT000360,REQ006829,2025-06-05 22:10,SVC010,AGY006,CH001,Assigned,In Progress,4926,1.90
EVT000361,REQ009305,2025-06-05 22:24,SVC004,AGY002,CH005,Assigned,In Progress,5253,2.03
EVT000362,REQ004849,2025-06-05 22:25,SVC009,AGY001,CH003,Assigned,In Progress,6577,7.61
EVT000363,REQ004691,2025-06-05 22:36,SVC003,AGY006,CH001,Assigned,In Progress,6699,2.58
EVT000364,REQ004333,2025-06-05 22:41,SVC009,AGY001,CH003,Resolved,Resolved,202075,78.91
EVT000365,REQ006797,2025-06-05 23:12,SVC007,AGY007,CH004,Resolved,Resolved,137660,54.26
EVT000366,REQ007639,2025-06-05 23:12,SVC012,AGY004,CH002,Assigned,In Progress,4182,0.97
EVT000367,REQ000415,2025-06-05 23:41,SVC003,AGY006,CH001,Resolved,Closed,95253,39.26
EVT000368,REQ001777,2025-06-05 23:51,SVC009,AGY001,CH001,Resolved,Resolved,214948,83.68
EVT000369,REQ008079,2025-06-06 01:37,SVC006,AGY005,CH004,Escalated,In Progress,307307,118.99
EVT000370,REQ002213,2025-06-06 01:48,SVC011,AGY002,CH005,StatusChanged,New,18001,8.95
EVT000371,REQ003403,2025-06-06 01:50,SVC001,AGY003,CH002,Resolved,Closed,24184,22.15
EVT000372,REQ005050,2025-06-06 01:54,SVC012,AGY004,CH001,Resolved,Closed,284011,66.68
EVT000373,REQ004060,2025-06-06 02:04,SVC004,AGY002,CH003,Resolved,Closed,292218,68.29
EVT000374,REQ008685,2025-06-06 02:04,SVC006,AGY005,CH003,StatusChanged,In Progress,22263,15.68
EVT000375,REQ009517,2025-06-06 02:04,SVC004,AGY002,CH001,Escalated,In Progress,112866,44.26
EVT000376,REQ003912,2025-06-06 02:16,SVC004,AGY002,CH002,Escalated,In Progress,211716,123.60
EVT000377,REQ006829,2025-06-06 02:24,SVC010,AGY006,CH001,StatusChanged,Pending Citizen,15289,7.80
EVT000378,REQ007748,2025-06-06 03:16,SVC001,AGY003,CH002,Resolved,Resolved,153485,155.72
EVT000379,REQ005659,2025-06-06 03:18,SVC001,AGY003,CH005,Resolved,Closed,87819,147.99
EVT000380,REQ000338,2025-06-06 03:57,SVC009,AGY001,CH001,Escalated,In Progress,236470,92.55
EVT000381,REQ004874,2025-06-06 04:34,SVC004,AGY002,CH003,Resolved,Resolved,307958,121.41
EVT000382,REQ001491,2025-06-06 04:44,SVC001,AGY003,CH001,Resolved,Closed,129813,51.32
EVT000383,REQ006715,2025-06-06 05:10,SVC010,AGY006,CH004,Resolved,Closed,204898,80.97
EVT000384,REQ002160,2025-06-06 06:04,SVC007,AGY007,CH003,Resolved,Closed,165675,38.72
EVT000385,REQ009856,2025-06-06 06:25,SVC009,AGY001,CH003,Escalated,In Progress,67838,27.80
EVT000386,REQ001688,2025-06-06 06:47,SVC004,AGY002,CH004,Resolved,Resolved,71569,28.29
EVT000387,REQ004308,2025-06-06 07:01,SVC005,AGY004,CH001,Resolved,Resolved,47981,146.42
EVT000388,REQ003231,2025-06-06 07:36,SVC003,AGY006,CH003,Resolved,Closed,42611,51.34
EVT000389,REQ007580,2025-06-06 07:59,SVC007,AGY007,CH001,Resolved,Closed,127738,50.97
EVT000390,REQ008480,2025-06-06 08:01,SVC003,AGY006,CH001,Resolved,Closed,77908,46.53
EVT000391,REQ001577,2025-06-06 08:26,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT000392,REQ009055,2025-06-06 08:34,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT000393,REQ001577,2025-06-06 08:47,SVC009,AGY001,CH001,Assigned,In Progress,1271,0.49
EVT000394,REQ007602,2025-06-06 09:23,SVC001,AGY003,CH001,Submitted,New,0,0.00
EVT000395,REQ009148,2025-06-06 09:27,SVC006,AGY005,CH004,Submitted,New,0,0.00
EVT000396,REQ007112,2025-06-06 09:36,SVC007,AGY007,CH002,Resolved,Resolved,139621,55.30
EVT000397,REQ004453,2025-06-06 09:39,SVC001,AGY003,CH002,StatusChanged,In Progress,64987,39.37
EVT000398,REQ004849,2025-06-06 10:00,SVC009,AGY001,CH003,Resolved,Resolved,41663,55.83
EVT000399,REQ009055,2025-06-06 10:04,SVC004,AGY002,CH002,Assigned,In Progress,5434,1.26
EVT000400,REQ009148,2025-06-06 10:05,SVC006,AGY005,CH004,Assigned,In Progress,2287,0.88
EVT000401,REQ003661,2025-06-06 10:17,SVC003,AGY006,CH003,Submitted,New,0,0.00
EVT000402,REQ005785,2025-06-06 10:29,SVC010,AGY006,CH001,Escalated,In Progress,314322,123.46
EVT000403,REQ008511,2025-06-06 10:50,SVC009,AGY001,CH002,Resolved,Resolved,324033,76.24
EVT000404,REQ007602,2025-06-06 11:00,SVC001,AGY003,CH001,Assigned,In Progress,5831,1.35
EVT000405,REQ003661,2025-06-06 11:02,SVC003,AGY006,CH003,Assigned,In Progress,2719,1.05
EVT000406,REQ003219,2025-06-06 11:04,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT000407,REQ005853,2025-06-06 11:06,SVC007,AGY007,CH003,Submitted,New,0,0.00
EVT000408,REQ003657,2025-06-06 11:17,SVC002,AGY001,CH003,Submitted,New,0,0.00
EVT000409,REQ003219,2025-06-06 11:27,SVC004,AGY002,CH001,Assigned,In Progress,1431,0.55
EVT000410,REQ003657,2025-06-06 12:30,SVC002,AGY001,CH003,Assigned,In Progress,4423,1.71
EVT000411,REQ007288,2025-06-06 12:36,SVC009,AGY001,CH002,Escalated,In Progress,227804,90.60
EVT000412,REQ005853,2025-06-06 12:41,SVC007,AGY007,CH003,Assigned,In Progress,5716,2.21
EVT000413,REQ009045,2025-06-06 13:02,SVC002,AGY001,CH003,Submitted,New,0,0.00
EVT000414,REQ009045,2025-06-06 13:38,SVC002,AGY001,CH003,Assigned,In Progress,2214,1.28
EVT000415,REQ009057,2025-06-06 14:58,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT000416,REQ004940,2025-06-06 15:11,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT000417,REQ006177,2025-06-06 15:11,SVC007,AGY007,CH001,Escalated,In Progress,156191,93.48
EVT000418,REQ007871,2025-06-06 15:13,SVC011,AGY002,CH003,Submitted,New,0,0.00
EVT000419,REQ005890,2025-06-06 15:30,SVC004,AGY002,CH001,Resolved,Closed,190751,111.70
EVT000420,REQ000820,2025-06-06 15:48,SVC007,AGY007,CH002,Submitted,New,0,0.00
EVT000421,REQ004940,2025-06-06 15:50,SVC004,AGY002,CH002,Assigned,In Progress,2386,0.92
EVT000422,REQ009517,2025-06-06 16:06,SVC004,AGY002,CH001,Resolved,Closed,50515,63.75
EVT000423,REQ009057,2025-06-06 16:11,SVC004,AGY002,CH001,Assigned,In Progress,4417,1.70
EVT000424,REQ009084,2025-06-06 16:11,SVC003,AGY006,CH005,Resolved,Closed,79784,32.89
EVT000425,REQ007871,2025-06-06 16:43,SVC011,AGY002,CH003,Assigned,In Progress,5422,2.09
EVT000426,REQ003223,2025-06-06 17:02,SVC011,AGY002,CH003,Resolved,Resolved,201827,48.22
EVT000427,REQ007608,2025-06-06 17:03,SVC006,AGY005,CH003,Resolved,Resolved,101962,122.92
EVT000428,REQ000820,2025-06-06 17:21,SVC007,AGY007,CH002,Assigned,In Progress,5596,6.48
EVT000429,REQ004067,2025-06-06 17:30,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT000430,REQ009045,2025-06-06 17:36,SVC002,AGY001,CH003,StatusChanged,In Progress,14251,9.53
EVT000431,REQ009856,2025-06-06 17:37,SVC009,AGY001,CH003,Resolved,Resolved,40265,43.33
EVT000432,REQ005259,2025-06-06 17:40,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT000433,REQ008061,2025-06-06 18:34,SVC008,AGY008,CH002,Submitted,New,0,0.00
EVT000434,REQ005475,2025-06-06 18:35,SVC001,AGY003,CH004,Submitted,New,0,0.00
EVT000435,REQ008658,2025-06-06 18:37,SVC008,AGY008,CH001,Submitted,New,0,0.00
EVT000436,REQ005259,2025-06-06 18:59,SVC004,AGY002,CH002,Assigned,In Progress,4793,1.85
EVT000437,REQ004067,2025-06-06 19:06,SVC004,AGY002,CH003,Assigned,In Progress,5769,2.23
EVT000438,REQ008658,2025-06-06 19:26,SVC008,AGY008,CH001,Assigned,In Progress,2993,1.15
EVT000439,REQ008278,2025-06-06 19:39,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT000440,REQ005475,2025-06-06 19:53,SVC001,AGY003,CH004,Assigned,In Progress,4724,1.82
EVT000441,REQ008054,2025-06-06 19:55,SVC001,AGY003,CH001,Escalated,In Progress,276796,108.88
EVT000442,REQ001372,2025-06-06 20:30,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT000443,REQ008061,2025-06-06 20:30,SVC008,AGY008,CH002,Assigned,In Progress,7016,2.71
EVT000444,REQ000280,2025-06-06 20:31,SVC003,AGY006,CH005,Resolved,Closed,178914,71.53
EVT000445,REQ006438,2025-06-06 20:34,SVC002,AGY001,CH002,Resolved,Closed,122351,71.84
EVT000446,REQ007747,2025-06-06 20:46,SVC004,AGY002,CH003,Resolved,Resolved,116444,70.80
EVT000447,REQ001372,2025-06-06 21:00,SVC004,AGY002,CH003,Assigned,In Progress,1831,0.71
EVT000448,REQ005841,2025-06-06 21:01,SVC008,AGY008,CH005,Submitted,New,0,0.00
EVT000449,REQ009181,2025-06-06 21:03,SVC004,AGY002,CH005,Submitted,New,0,0.00
EVT000450,REQ008278,2025-06-06 21:09,SVC005,AGY004,CH001,Assigned,In Progress,5425,2.09
EVT000451,REQ005733,2025-06-06 21:40,SVC005,AGY004,CH001,Escalated,In Progress,126163,50.32
EVT000452,REQ001106,2025-06-06 21:41,SVC002,AGY001,CH001,Submitted,New,0,0.00
EVT000453,REQ007430,2025-06-06 21:42,SVC002,AGY001,CH003,Submitted,New,0,0.00
EVT000454,REQ005841,2025-06-06 21:44,SVC008,AGY008,CH005,Assigned,In Progress,2610,1.01
EVT000455,REQ001427,2025-06-06 21:56,SVC002,AGY001,CH002,Submitted,New,0,0.00
EVT000456,REQ001106,2025-06-06 21:57,SVC002,AGY001,CH001,Assigned,In Progress,978,0.38
EVT000457,REQ007572,2025-06-06 22:08,SVC001,AGY003,CH001,Resolved,Resolved,178079,69.12
EVT000458,REQ009181,2025-06-06 22:32,SVC004,AGY002,CH005,Assigned,In Progress,5366,2.07
EVT000459,REQ009459,2025-06-06 22:58,SVC012,AGY004,CH001,Resolved,Closed,398700,92.92
EVT000460,REQ007430,2025-06-06 23:08,SVC002,AGY001,CH003,Assigned,In Progress,5179,3.00
EVT000461,REQ001427,2025-06-06 23:21,SVC002,AGY001,CH002,Assigned,In Progress,5107,1.97
EVT000462,REQ008295,2025-06-06 23:33,SVC010,AGY006,CH002,Resolved,Resolved,185505,72.13
EVT000463,REQ005606,2025-06-07 00:48,SVC004,AGY002,CH001,Escalated,In Progress,376258,146.04
EVT000464,REQ007315,2025-06-07 01:02,SVC006,AGY005,CH001,Resolved,Resolved,135792,53.33
EVT000465,REQ005259,2025-06-07 01:49,SVC004,AGY002,CH002,StatusChanged,New,24568,11.33
EVT000466,REQ001920,2025-06-07 02:00,SVC008,AGY008,CH001,Escalated,In Progress,147698,88.05
EVT000467,REQ000820,2025-06-07 02:18,SVC007,AGY007,CH002,Escalated,In Progress,32244,43.80
EVT000468,REQ001427,2025-06-07 02:20,SVC002,AGY001,CH002,StatusChanged,In Progress,10761,6.12
EVT000469,REQ008061,2025-06-07 04:50,SVC008,AGY008,CH002,StatusChanged,New,29987,14.28
EVT000470,REQ009148,2025-06-07 05:03,SVC006,AGY005,CH004,Resolved,Resolved,68273,27.22
EVT000471,REQ000076,2025-06-07 05:30,SVC009,AGY001,CH004,Resolved,Closed,238072,93.52
EVT000472,REQ003424,2025-06-07 05:44,SVC009,AGY001,CH001,Resolved,Resolved,146669,57.38
EVT000473,REQ004823,2025-06-07 06:20,SVC011,AGY002,CH002,Resolved,Closed,215563,85.02
EVT000474,REQ008079,2025-06-07 07:11,SVC006,AGY005,CH004,Resolved,Resolved,106426,160.05
EVT000475,REQ007170,2025-06-07 07:48,SVC007,AGY007,CH002,Escalated,In Progress,138569,55.20
EVT000476,REQ004073,2025-06-07 08:26,SVC010,AGY006,CH002,Resolved,Closed,125305,73.12
EVT000477,REQ000820,2025-06-07 08:35,SVC007,AGY007,CH002,Resolved,Resolved,22579,69.93
EVT000478,REQ008690,2025-06-07 09:19,SVC003,AGY006,CH003,Submitted,New,0,0.00
EVT000479,REQ002267,2025-06-07 09:40,SVC011,AGY002,CH005,Submitted,New,0,0.00
EVT000480,REQ009311,2025-06-07 10:11,SVC001,AGY003,CH005,Submitted,New,0,0.00
EVT000481,REQ008690,2025-06-07 10:12,SVC003,AGY006,CH003,Assigned,In Progress,3191,1.23
EVT000482,REQ008100,2025-06-07 10:17,SVC004,AGY002,CH002,Escalated,In Progress,226284,88.07
EVT000483,REQ006555,2025-06-07 10:29,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT000484,REQ009311,2025-06-07 10:46,SVC001,AGY003,CH005,Assigned,In Progress,2145,0.83
EVT000485,REQ002267,2025-06-07 11:03,SVC011,AGY002,CH005,Assigned,In Progress,5034,1.94
EVT000486,REQ007215,2025-06-07 11:28,SVC006,AGY005,CH005,Escalated,In Progress,321764,126.26
EVT000487,REQ008429,2025-06-07 11:34,SVC005,AGY004,CH003,Escalated,In Progress,223858,52.75
EVT000488,REQ008658,2025-06-07 11:37,SVC008,AGY008,CH001,StatusChanged,In Progress,58266,23.63
EVT000489,REQ006555,2025-06-07 12:22,SVC005,AGY004,CH001,Assigned,In Progress,6794,2.62
EVT000490,REQ009305,2025-06-07 12:29,SVC004,AGY002,CH005,Resolved,Resolved,137067,54.91
EVT000491,REQ006177,2025-06-07 13:19,SVC007,AGY007,CH001,Resolved,Resolved,79665,139.58
EVT000492,REQ003493,2025-06-07 14:07,SVC001,AGY003,CH005,Submitted,New,0,0.00
EVT000493,REQ007288,2025-06-07 14:43,SVC009,AGY001,CH002,Resolved,Resolved,93960,126.85
EVT000494,REQ003493,2025-06-07 14:46,SVC001,AGY003,CH005,Assigned,In Progress,2343,0.54
EVT000495,REQ005598,2025-06-07 14:47,SVC006,AGY005,CH001,Submitted,New,0,0.00
EVT000496,REQ005016,2025-06-07 15:07,SVC008,AGY008,CH001,Submitted,New,0,0.00
EVT000497,REQ005785,2025-06-07 15:16,SVC010,AGY006,CH001,Resolved,Resolved,103604,163.43
EVT000498,REQ005790,2025-06-07 15:53,SVC011,AGY002,CH001,Submitted,New,0,0.00
EVT000499,REQ008513,2025-06-07 15:53,SVC009,AGY001,CH002,Submitted,New,0,0.00
EVT000500,REQ008684,2025-06-07 15:57,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT000501,REQ005733,2025-06-07 16:01,SVC005,AGY004,CH001,Resolved,Resolved,66009,75.79
EVT000502,REQ002485,2025-06-07 16:08,SVC005,AGY004,CH002,Resolved,Resolved,202267,79.31
EVT000503,REQ001228,2025-06-07 16:13,SVC007,AGY007,CH005,Submitted,New,0,0.00
EVT000504,REQ005598,2025-06-07 16:14,SVC006,AGY005,CH001,Assigned,In Progress,5247,2.02
EVT000505,REQ005016,2025-06-07 16:52,SVC008,AGY008,CH001,Assigned,In Progress,6303,3.65
EVT000506,REQ001228,2025-06-07 17:06,SVC007,AGY007,CH005,Assigned,In Progress,3198,1.23
EVT000507,REQ008684,2025-06-07 17:06,SVC003,AGY006,CH001,Assigned,In Progress,4163,1.61
EVT000508,REQ005790,2025-06-07 17:08,SVC011,AGY002,CH001,Assigned,In Progress,4535,2.62
EVT000509,REQ008513,2025-06-07 17:17,SVC009,AGY001,CH002,Assigned,In Progress,5053,1.95
EVT000510,REQ008054,2025-06-07 18:15,SVC001,AGY003,CH001,Resolved,Resolved,80364,139.88
EVT000511,REQ006107,2025-06-07 20:06,SVC006,AGY005,CH002,Submitted,New,0,0.00
EVT000512,REQ003912,2025-06-07 20:25,SVC004,AGY002,CH002,Resolved,Resolved,151700,211.39
EVT000513,REQ009057,2025-06-07 20:51,SVC004,AGY002,CH001,Resolved,Resolved,103163,41.50
EVT000514,REQ009787,2025-06-07 21:00,SVC010,AGY006,CH003,Submitted,New,0,0.00
EVT000515,REQ002507,2025-06-07 21:06,SVC002,AGY001,CH001,Resolved,Closed,220817,85.74
EVT000516,REQ007170,2025-06-07 21:20,SVC007,AGY007,CH002,Resolved,Resolved,48692,73.98
EVT000517,REQ006107,2025-06-07 21:23,SVC006,AGY005,CH002,Assigned,In Progress,4653,1.08
EVT000518,REQ003750,2025-06-07 21:56,SVC008,AGY008,CH001,Submitted,New,0,0.00
EVT000519,REQ008690,2025-06-07 22:00,SVC003,AGY006,CH003,StatusChanged,In Progress,42516,17.63
EVT000520,REQ009787,2025-06-07 22:28,SVC010,AGY006,CH003,Assigned,In Progress,5307,2.05
EVT000521,REQ003865,2025-06-07 22:52,SVC010,AGY006,CH003,Resolved,Resolved,563103,131.38
EVT000522,REQ003839,2025-06-07 23:08,SVC001,AGY003,CH002,Resolved,Closed,210731,83.56
EVT000523,REQ004648,2025-06-07 23:10,SVC010,AGY006,CH003,Resolved,Resolved,385598,90.40
EVT000524,REQ003750,2025-06-07 23:28,SVC008,AGY008,CH001,Assigned,In Progress,5567,2.15
