RequestId,DateKey,ServiceId,AgencyId,ChannelId,SLAId,CitizenSegment,SubmittedDateTime,ResolvedDateTime,Status,Priority,AssignedTeam,ResolutionHours,IsSLABreached,BacklogFlag
REQ000177,20260129,SVC010,AGY006,CH003,SLA038,Resident,2026-01-29 12:19,2026-02-01 11:35,Resolved,Normal,Grant Operations Team,71.27,False,False
REQ000178,20251211,SVC009,AGY001,CH001,SLA033,Resident,2025-12-11 17:19,2025-12-14 05:42,Resolved,Low,Citizen Portal Team,60.39,False,False
REQ000179,20251026,SVC003,AGY006,CH002,SLA009,Community Partner,2025-10-26 16:11,,In Progress,Low,Grant Operations Team,,False,True
REQ000180,20260310,SVC005,AGY004,CH002,SLA018,Resident,2026-03-10 15:01,,New,Normal,Mobility Response Team,,False,True
REQ000181,20250703,SVC009,AGY001,CH001,SLA033,Community Partner,2025-07-03 17:05,2025-07-08 11:01,Closed,Low,Citizen Portal Team,113.95,False,False
REQ000182,20251030,SVC001,AGY003,CH002,SLA004,Caregiver,2025-10-30 09:11,2025-10-30 21:41,Resolved,Urgent,Licensing Review Team,12.50,False,False
REQ000183,20251112,SVC007,AGY007,CH002,SLA026,Visitor,2025-11-12 14:45,2025-11-13 11:45,Resolved,Normal,Health Service Desk,21.01,False,False
REQ000184,20250907,SVC001,AGY003,CH005,SLA002,Business User,2025-09-07 14:15,2025-09-08 10:25,Resolved,Normal,Licensing Review Team,20.18,False,False
REQ000185,20250725,SVC006,AGY005,CH004,SLA021,Caregiver,2025-07-25 16:16,,Pending Citizen,Low,Housing Assistance Team,,False,True
REQ000186,20260423,SVC001,AGY003,CH002,SLA002,Caregiver,2026-04-23 21:50,2026-04-25 14:19,Resolved,Normal,Licensing Review Team,40.49,False,False
REQ000187,20251206,SVC006,AGY005,CH002,SLA023,Community Partner,2025-12-06 11:49,2025-12-08 03:52,Closed,High,Housing Assistance Team,40.06,False,False
REQ000188,20260106,SVC007,AGY007,CH003,SLA025,Resident,2026-01-06 16:07,2026-01-10 16:10,Closed,Low,Health Service Desk,96.06,False,False
REQ000189,20250913,SVC004,AGY002,CH001,SLA014,Visitor,2025-09-13 16:26,,In Progress,Normal,Case Operations Team,,False,True
REQ000190,20250901,SVC011,AGY002,CH003,SLA042,Senior,2025-09-01 11:23,,In Progress,Normal,Case Operations Team,,False,True
REQ000191,20251219,SVC001,AGY003,CH002,SLA002,Community Partner,2025-12-19 20:52,2025-12-22 00:36,Resolved,Normal,Licensing Review Team,51.74,False,False
REQ000192,20250905,SVC002,AGY001,CH002,SLA006,Resident,2025-09-05 14:12,,New,Normal,Citizen Portal Team,,False,True
REQ000193,20260107,SVC003,AGY006,CH001,SLA010,Visitor,2026-01-07 20:06,2026-01-08 09:32,Closed,Normal,Grant Operations Team,13.43,False,False
REQ000194,20260110,SVC004,AGY002,CH005,SLA014,Caregiver,2026-01-10 14:17,2026-01-11 10:34,Closed,Normal,Case Operations Team,20.29,False,False
REQ000195,20251207,SVC003,AGY006,CH003,SLA010,Resident,2025-12-07 10:17,2025-12-14 18:03,Resolved,Normal,Grant Operations Team,175.77,True,False
REQ000196,20260312,SVC005,AGY004,CH005,SLA019,Senior,2026-03-12 15:19,2026-03-13 09:27,Resolved,High,Mobility Response Team,18.14,False,False
REQ000197,20260401,SVC004,AGY002,CH003,SLA015,Community Partner,2026-04-01 14:20,,In Progress,High,Case Operations Team,,False,True
REQ000198,20250624,SVC009,AGY001,CH001,SLA034,Resident,2025-06-24 19:56,2025-06-28 13:51,Closed,Normal,Citizen Portal Team,89.93,True,False
REQ000199,20250918,SVC012,AGY004,CH001,SLA047,Senior,2025-09-18 18:47,2025-09-20 09:33,Closed,High,Mobility Response Team,38.78,False,False
REQ000200,20251014,SVC002,AGY001,CH003,SLA005,Caregiver,2025-10-14 15:38,2025-10-17 08:39,Closed,Low,Citizen Portal Team,65.03,False,False
REQ000201,20250815,SVC005,AGY004,CH001,SLA019,Visitor,2025-08-15 10:31,2025-08-15 22:56,Resolved,High,Mobility Response Team,12.43,False,False
REQ000202,20260525,SVC002,AGY001,CH002,SLA006,Business User,2026-05-25 16:34,2026-05-26 12:22,Resolved,Normal,Citizen Portal Team,19.81,False,False
REQ000203,20251013,SVC002,AGY001,CH003,SLA006,Business User,2025-10-13 17:54,2025-10-21 03:50,Resolved,Normal,Citizen Portal Team,177.95,True,False
REQ000204,20260122,SVC007,AGY007,CH002,SLA026,Business User,2026-01-22 08:37,,In Progress,Normal,Health Service Desk,,False,True
REQ000205,20251109,SVC008,AGY008,CH003,SLA032,Business User,2025-11-09 10:06,,Pending Citizen,Urgent,Workforce Case Team,,False,True
REQ000206,20260219,SVC001,AGY003,CH001,SLA001,Senior,2026-02-19 14:12,2026-02-21 15:50,Resolved,Low,Licensing Review Team,49.64,False,False
REQ000207,20251005,SVC007,AGY007,CH001,SLA027,Business User,2025-10-05 09:06,2025-10-05 19:01,Closed,High,Health Service Desk,9.93,False,False
REQ000208,20251216,SVC009,AGY001,CH001,SLA034,Resident,2025-12-16 22:22,2025-12-18 02:15,Resolved,Normal,Citizen Portal Team,27.89,False,False
REQ000209,20250811,SVC006,AGY005,CH003,SLA023,Visitor,2025-08-11 13:30,2025-08-12 23:38,Closed,High,Housing Assistance Team,34.14,False,False
REQ000210,20251229,SVC003,AGY006,CH005,SLA010,Community Partner,2025-12-29 11:38,2026-01-03 19:52,Closed,Normal,Grant Operations Team,128.25,True,False
REQ000211,20260308,SVC009,AGY001,CH002,SLA034,Business User,2026-03-08 16:25,,In Progress,Normal,Citizen Portal Team,,False,True
REQ000212,20260109,SVC006,AGY005,CH003,SLA023,Caregiver,2026-01-09 08:29,2026-01-13 18:34,Closed,High,Housing Assistance Team,106.09,True,False
REQ000213,20250703,SVC002,AGY001,CH005,SLA008,Resident,2025-07-03 08:12,,Pending Citizen,Urgent,Citizen Portal Team,,False,True
REQ000214,20260411,SVC011,AGY002,CH002,SLA042,Senior,2026-04-11 09:18,2026-04-15 20:15,Resolved,Normal,Case Operations Team,106.97,True,False
REQ000215,20251101,SVC001,AGY003,CH005,SLA002,Community Partner,2025-11-01 09:33,,In Progress,Normal,Licensing Review Team,,False,True
REQ000216,20260108,SVC008,AGY008,CH005,SLA031,Resident,2026-01-08 10:36,2026-01-11 10:54,Closed,High,Workforce Case Team,72.30,True,False
REQ000217,20260512,SVC001,AGY003,CH005,SLA002,Senior,2026-05-12 09:37,2026-05-14 06:28,Resolved,Normal,Licensing Review Team,44.86,False,False
REQ000218,20260130,SVC010,AGY006,CH002,SLA039,Business User,2026-01-30 18:03,,New,High,Grant Operations Team,,False,True
REQ000219,20251213,SVC008,AGY008,CH001,SLA030,Community Partner,2025-12-13 10:29,2025-12-14 07:53,Resolved,Normal,Workforce Case Team,21.41,False,False
REQ000220,20251102,SVC009,AGY001,CH002,SLA034,Visitor,2025-11-02 20:23,2025-11-03 13:15,Resolved,Normal,Citizen Portal Team,16.87,False,False
REQ000221,20250621,SVC004,AGY002,CH002,SLA014,Visitor,2025-06-21 10:44,2025-06-26 18:23,Resolved,Normal,Case Operations Team,127.66,True,False
REQ000222,20251112,SVC001,AGY003,CH003,SLA003,Community Partner,2025-11-12 09:03,2025-11-13 09:37,Resolved,High,Licensing Review Team,24.58,False,False
REQ000223,20260405,SVC001,AGY003,CH002,SLA002,Resident,2026-04-05 20:11,,In Progress,Normal,Licensing Review Team,,False,True
REQ000224,20250806,SVC009,AGY001,CH002,SLA035,Caregiver,2025-08-06 14:28,,In Progress,High,Citizen Portal Team,,False,True
REQ000225,20260204,SVC005,AGY004,CH001,SLA019,Senior,2026-02-04 15:08,2026-02-08 12:25,Resolved,High,Mobility Response Team,93.29,True,False
REQ000226,20260420,SVC004,AGY002,CH003,SLA015,Caregiver,2026-04-20 13:33,,Pending Citizen,High,Case Operations Team,,False,True
REQ000227,20250725,SVC004,AGY002,CH003,SLA014,Community Partner,2025-07-25 09:48,2025-08-01 05:54,Resolved,Normal,Case Operations Team,164.11,True,False
REQ000228,20251210,SVC009,AGY001,CH001,SLA034,Community Partner,2025-12-10 17:33,2025-12-12 20:51,Closed,Normal,Citizen Portal Team,51.31,False,False
REQ000229,20260415,SVC009,AGY001,CH002,SLA034,Caregiver,2026-04-15 20:57,,In Progress,Normal,Citizen Portal Team,,False,True
REQ000230,20251216,SVC008,AGY008,CH002,SLA029,Community Partner,2025-12-16 10:15,2025-12-17 23:21,Resolved,Low,Workforce Case Team,37.11,False,False
REQ000231,20260413,SVC005,AGY004,CH003,SLA018,Community Partner,2026-04-13 18:41,2026-04-16 13:32,Closed,Normal,Mobility Response Team,66.85,False,False
REQ000232,20250724,SVC001,AGY003,CH002,SLA002,Community Partner,2025-07-24 10:51,2025-07-25 17:48,Resolved,Normal,Licensing Review Team,30.97,False,False
REQ000233,20250601,SVC003,AGY006,CH002,SLA010,Business User,2025-06-01 10:58,2025-06-03 09:57,Resolved,Normal,Grant Operations Team,47.00,False,False
REQ000234,20260224,SVC007,AGY007,CH002,SLA028,Community Partner,2026-02-24 21:17,,In Progress,Urgent,Health Service Desk,,False,True
REQ000235,20250718,SVC004,AGY002,CH003,SLA015,Senior,2025-07-18 19:32,2025-07-21 00:07,Resolved,High,Case Operations Team,52.59,False,False
REQ000236,20250907,SVC010,AGY006,CH001,SLA038,Resident,2025-09-07 15:59,2025-09-11 00:14,Resolved,Normal,Grant Operations Team,80.27,False,False
REQ000237,20260506,SVC010,AGY006,CH001,SLA039,Business User,2026-05-06 11:22,2026-05-07 20:28,Resolved,High,Grant Operations Team,33.11,False,False
REQ000238,20251023,SVC001,AGY003,CH001,SLA003,Community Partner,2025-10-23 14:13,2025-10-25 10:39,Resolved,High,Licensing Review Team,44.45,False,False
REQ000239,20250729,SVC012,AGY004,CH001,SLA046,Business User,2025-07-29 15:59,2025-08-04 04:10,Resolved,Normal,Mobility Response Team,132.20,True,False
REQ000240,20260106,SVC008,AGY008,CH001,SLA030,Senior,2026-01-06 15:13,2026-01-08 23:25,Resolved,Normal,Workforce Case Team,56.20,False,False
REQ000241,20260121,SVC001,AGY003,CH001,SLA002,Caregiver,2026-01-21 12:36,2026-01-22 04:04,Resolved,Normal,Licensing Review Team,15.48,False,False
REQ000242,20251010,SVC006,AGY005,CH003,SLA022,Community Partner,2025-10-10 20:03,,New,Normal,Housing Assistance Team,,False,True
REQ000243,20251011,SVC011,AGY002,CH001,SLA042,Visitor,2025-10-11 10:08,,In Progress,Normal,Case Operations Team,,False,True
REQ000244,20260424,SVC006,AGY005,CH002,SLA022,Community Partner,2026-04-24 18:21,2026-04-27 19:28,Resolved,Normal,Housing Assistance Team,73.13,False,False
REQ000245,20260112,SVC001,AGY003,CH001,SLA002,Resident,2026-01-12 18:39,2026-01-15 01:37,Closed,Normal,Licensing Review Team,54.98,False,False
REQ000246,20260421,SVC011,AGY002,CH001,SLA043,Community Partner,2026-04-21 09:10,2026-04-25 00:21,Closed,High,Case Operations Team,87.19,True,False
REQ000247,20260306,SVC009,AGY001,CH003,SLA036,Resident,2026-03-06 19:01,2026-03-07 19:11,Closed,Urgent,Citizen Portal Team,24.17,False,False
REQ000248,20251215,SVC008,AGY008,CH002,SLA030,Business User,2025-12-15 16:02,2025-12-17 07:53,Closed,Normal,Workforce Case Team,39.85,False,False
REQ000249,20260327,SVC010,AGY006,CH001,SLA039,Visitor,2026-03-27 15:38,2026-03-29 07:42,Resolved,High,Grant Operations Team,40.07,False,False
REQ000250,20250817,SVC008,AGY008,CH001,SLA031,Caregiver,2025-08-17 21:39,2025-08-19 00:37,Closed,High,Workforce Case Team,26.97,False,False
REQ000251,20260321,SVC004,AGY002,CH003,SLA014,Resident,2026-03-21 09:26,2026-03-26 01:00,Resolved,Normal,Case Operations Team,111.58,True,False
REQ000252,20250625,SVC004,AGY002,CH001,SLA014,Caregiver,2025-06-25 18:31,2025-06-26 22:59,Resolved,Normal,Case Operations Team,28.48,False,False
REQ000253,20250904,SVC002,AGY001,CH005,SLA008,Caregiver,2025-09-04 09:56,2025-09-04 21:05,Closed,Urgent,Citizen Portal Team,11.15,False,False
REQ000254,20260308,SVC004,AGY002,CH001,SLA016,Resident,2026-03-08 10:57,2026-03-09 01:44,Resolved,Urgent,Case Operations Team,14.80,False,False
REQ000255,20260310,SVC010,AGY006,CH002,SLA038,Caregiver,2026-03-10 15:20,2026-03-13 16:56,Resolved,Normal,Grant Operations Team,73.62,False,False
REQ000256,20260428,SVC010,AGY006,CH002,SLA038,Resident,2026-04-28 10:10,2026-04-29 08:01,Resolved,Normal,Grant Operations Team,21.86,False,False
REQ000257,20250613,SVC005,AGY004,CH002,SLA017,Senior,2025-06-13 16:58,2025-06-14 20:55,Closed,Low,Mobility Response Team,27.95,False,False
REQ000258,20260127,SVC001,AGY003,CH005,SLA002,Resident,2026-01-27 22:17,,In Progress,Normal,Licensing Review Team,,False,True
REQ000259,20260106,SVC003,AGY006,CH005,SLA010,Caregiver,2026-01-06 10:15,2026-01-07 05:43,Resolved,Normal,Grant Operations Team,19.48,False,False
REQ000260,20250801,SVC006,AGY005,CH002,SLA022,Business User,2025-08-01 18:54,2025-08-04 14:30,Closed,Normal,Housing Assistance Team,67.61,False,False
REQ000261,20260510,SVC004,AGY002,CH004,SLA014,Resident,2026-05-10 15:45,2026-05-18 08:06,Resolved,Normal,Case Operations Team,184.36,True,False
REQ000262,20260213,SVC007,AGY007,CH003,SLA027,Business User,2026-02-13 12:15,2026-02-15 02:03,Resolved,High,Health Service Desk,37.80,False,False
REQ000263,20260315,SVC005,AGY004,CH001,SLA020,Visitor,2026-03-15 16:09,,In Progress,Urgent,Mobility Response Team,,False,True
REQ000264,20250827,SVC009,AGY001,CH002,SLA034,Senior,2025-08-27 09:34,2025-08-28 12:02,Resolved,Normal,Citizen Portal Team,26.48,False,False
REQ000265,20260210,SVC007,AGY007,CH001,SLA026,Business User,2026-02-10 15:29,2026-02-11 13:50,Resolved,Normal,Health Service Desk,22.36,False,False
REQ000266,20251203,SVC006,AGY005,CH002,SLA022,Caregiver,2025-12-03 13:42,2025-12-04 13:08,Closed,Normal,Housing Assistance Team,23.45,False,False
REQ000267,20250912,SVC005,AGY004,CH002,SLA019,Business User,2025-09-12 11:38,2025-09-12 21:01,Resolved,High,Mobility Response Team,9.40,False,False
REQ000268,20251222,SVC010,AGY006,CH002,SLA038,Business User,2025-12-22 07:12,2025-12-27 09:41,Resolved,Normal,Grant Operations Team,122.50,True,False
REQ000269,20260424,SVC008,AGY008,CH003,SLA031,Visitor,2026-04-24 10:17,2026-04-27 04:07,Resolved,High,Workforce Case Team,65.84,True,False
REQ000270,20251226,SVC004,AGY002,CH003,SLA014,Business User,2025-12-26 18:13,,In Progress,Normal,Case Operations Team,,False,True
REQ000271,20250806,SVC002,AGY001,CH001,SLA005,Resident,2025-08-06 15:56,2025-08-10 02:46,Resolved,Low,Citizen Portal Team,82.84,False,False
REQ000272,20250730,SVC006,AGY005,CH001,SLA022,Community Partner,2025-07-30 20:14,2025-08-02 21:23,Resolved,Normal,Housing Assistance Team,73.15,False,False
REQ000273,20251104,SVC003,AGY006,CH001,SLA010,Community Partner,2025-11-04 10:06,2025-11-07 15:42,Resolved,Normal,Grant Operations Team,77.61,True,False
REQ000274,20260309,SVC004,AGY002,CH001,SLA015,Business User,2026-03-09 18:22,2026-03-11 08:47,Resolved,High,Case Operations Team,38.42,False,False
REQ000275,20260418,SVC001,AGY003,CH001,SLA002,Business User,2026-04-18 09:03,,Pending Citizen,Normal,Licensing Review Team,,False,True
REQ000276,20251004,SVC009,AGY001,CH001,SLA036,Business User,2025-10-04 10:21,2025-10-05 22:04,Closed,Urgent,Citizen Portal Team,35.73,True,False
REQ000277,20251230,SVC010,AGY006,CH003,SLA037,Business User,2025-12-30 10:33,2026-01-01 16:42,Resolved,Low,Grant Operations Team,54.16,False,False
REQ000278,20250620,SVC001,AGY003,CH001,SLA003,Visitor,2025-06-20 11:10,2025-06-22 18:12,Resolved,High,Licensing Review Team,55.03,True,False
REQ000279,20260204,SVC007,AGY007,CH002,SLA026,Resident,2026-02-04 17:54,,New,Normal,Health Service Desk,,False,True
REQ000280,20250604,SVC003,AGY006,CH005,SLA010,Resident,2025-06-04 17:01,2025-06-06 20:31,Closed,Normal,Grant Operations Team,51.50,False,False
REQ000281,20251104,SVC002,AGY001,CH003,SLA007,Visitor,2025-11-04 10:25,2025-11-06 00:08,Resolved,High,Citizen Portal Team,37.72,False,False
REQ000282,20250806,SVC004,AGY002,CH005,SLA015,Senior,2025-08-06 15:59,2025-08-07 18:29,Resolved,High,Case Operations Team,26.50,False,False
REQ000283,20250727,SVC001,AGY003,CH001,SLA003,Senior,2025-07-27 09:30,2025-07-31 15:14,Closed,High,Licensing Review Team,101.74,True,False
REQ000284,20250810,SVC012,AGY004,CH002,SLA046,Caregiver,2025-08-10 20:38,2025-08-12 10:55,Closed,Normal,Mobility Response Team,38.29,False,False
REQ000285,20251129,SVC009,AGY001,CH003,SLA033,Community Partner,2025-11-29 09:08,,In Progress,Low,Citizen Portal Team,,False,True
REQ000286,20251125,SVC008,AGY008,CH002,SLA031,Community Partner,2025-11-25 16:24,,New,High,Workforce Case Team,,False,True
REQ000287,20260203,SVC012,AGY004,CH002,SLA045,Senior,2026-02-03 21:28,2026-02-05 09:42,Closed,Low,Mobility Response Team,36.24,False,False
REQ000288,20250611,SVC007,AGY007,CH002,SLA026,Business User,2025-06-11 10:22,2025-06-12 16:59,Resolved,Normal,Health Service Desk,30.63,False,False
REQ000289,20250805,SVC005,AGY004,CH003,SLA020,Resident,2025-08-05 11:18,2025-08-05 20:54,Resolved,Urgent,Mobility Response Team,9.61,False,False
REQ000290,20251215,SVC010,AGY006,CH002,SLA039,Resident,2025-12-15 09:12,2025-12-18 14:59,Resolved,High,Grant Operations Team,77.79,True,False
REQ000291,20251017,SVC007,AGY007,CH001,SLA027,Resident,2025-10-17 14:07,2025-10-18 04:51,Resolved,High,Health Service Desk,14.74,False,False
REQ000292,20250624,SVC007,AGY007,CH001,SLA026,Caregiver,2025-06-24 08:49,,In Progress,Normal,Health Service Desk,,False,True
REQ000293,20260510,SVC005,AGY004,CH002,SLA019,Business User,2026-05-10 14:13,,New,High,Mobility Response Team,,False,True
REQ000294,20260227,SVC006,AGY005,CH004,SLA022,Resident,2026-02-27 12:42,2026-03-07 10:01,Resolved,Normal,Housing Assistance Team,189.33,True,False
REQ000295,20260301,SVC010,AGY006,CH001,SLA037,Caregiver,2026-03-01 11:57,2026-03-09 00:38,Closed,Low,Grant Operations Team,180.69,True,False
REQ000296,20251120,SVC002,AGY001,CH001,SLA006,Resident,2025-11-20 19:25,2025-11-26 14:55,Closed,Normal,Citizen Portal Team,139.51,True,False
REQ000297,20260215,SVC006,AGY005,CH002,SLA024,Senior,2026-02-15 11:11,2026-02-16 10:28,Closed,Urgent,Housing Assistance Team,23.29,False,False
REQ000298,20260507,SVC004,AGY002,CH001,SLA013,Visitor,2026-05-07 16:07,,In Progress,Low,Case Operations Team,,False,True
REQ000299,20250807,SVC008,AGY008,CH002,SLA030,Community Partner,2025-08-07 20:10,2025-08-09 05:18,Resolved,Normal,Workforce Case Team,33.14,False,False
REQ000300,20250702,SVC004,AGY002,CH002,SLA014,Resident,2025-07-02 16:44,2025-07-07 12:37,Resolved,Normal,Case Operations Team,115.90,True,False
REQ000301,20251019,SVC009,AGY001,CH001,SLA035,Visitor,2025-10-19 14:01,2025-10-20 12:07,Resolved,High,Citizen Portal Team,22.12,False,False
REQ000302,20260306,SVC009,AGY001,CH003,SLA034,Senior,2026-03-06 21:16,,New,Normal,Citizen Portal Team,,False,True
REQ000303,20250715,SVC002,AGY001,CH005,SLA006,Visitor,2025-07-15 09:47,2025-07-16 08:31,Resolved,Normal,Citizen Portal Team,22.74,False,False
REQ000304,20251010,SVC002,AGY001,CH002,SLA008,Community Partner,2025-10-10 14:32,2025-10-11 01:44,Resolved,Urgent,Citizen Portal Team,11.22,False,False
REQ000305,20260102,SVC003,AGY006,CH001,SLA010,Caregiver,2026-01-02 19:08,,New,Normal,Grant Operations Team,,False,True
REQ000306,20250709,SVC006,AGY005,CH001,SLA022,Caregiver,2025-07-09 14:53,2025-07-14 07:57,Resolved,Normal,Housing Assistance Team,113.07,True,False
REQ000307,20260210,SVC010,AGY006,CH003,SLA038,Community Partner,2026-02-10 19:39,2026-02-13 19:28,Resolved,Normal,Grant Operations Team,71.82,False,False
REQ000308,20250705,SVC001,AGY003,CH003,SLA002,Business User,2025-07-05 20:58,2025-07-07 10:55,Closed,Normal,Licensing Review Team,37.96,False,False
REQ000309,20250630,SVC003,AGY006,CH002,SLA011,Business User,2025-06-30 08:32,2025-06-30 23:51,Resolved,High,Grant Operations Team,15.32,False,False
REQ000310,20251009,SVC006,AGY005,CH003,SLA022,Community Partner,2025-10-09 15:53,2025-10-18 07:34,Resolved,Normal,Housing Assistance Team,207.69,True,False
REQ000311,20260223,SVC006,AGY005,CH002,SLA022,Community Partner,2026-02-23 07:15,2026-02-26 05:24,Resolved,Normal,Housing Assistance Team,70.16,False,False
REQ000312,20250828,SVC007,AGY007,CH002,SLA026,Visitor,2025-08-28 13:00,,In Progress,Normal,Health Service Desk,,False,True
REQ000313,20251119,SVC009,AGY001,CH001,SLA034,Business User,2025-11-19 13:07,2025-11-20 15:49,Closed,Normal,Citizen Portal Team,26.70,False,False
REQ000314,20250921,SVC003,AGY006,CH004,SLA011,Business User,2025-09-21 11:33,2025-09-22 09:59,Resolved,High,Grant Operations Team,22.45,False,False
REQ000315,20250603,SVC005,AGY004,CH005,SLA018,Resident,2025-06-03 15:23,,New,Normal,Mobility Response Team,,False,True
REQ000316,20250704,SVC002,AGY001,CH001,SLA006,Community Partner,2025-07-04 16:26,2025-07-07 07:32,Resolved,Normal,Citizen Portal Team,63.11,False,False
